Indicator Code: CG1040
"Indicator Name: Cardiovascular diseases"
Export date: 5/30/2022 9:05:23 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: I00-I99"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,NOR,Norway,2009,All,Age_all,[All],13489.00000000,32.62783610,115.00903337,279.34907462,
EU,Europe,NOR,Norway,2010,All,Age_all,[All],13128.00000000,31.67800782,110.94944417,268.50727504,
EU,Europe,NOR,Norway,2011,All,Age_all,[All],12962.00000000,31.38194848,106.87748290,261.69533027,
EU,Europe,NOR,Norway,2012,All,Age_all,[All],13010.00000000,31.04048863,106.41405738,259.23706393,
EU,Europe,NOR,Norway,2013,All,Age_all,[All],12085.00000000,29.34819564,97.46488635,237.88595076,
EU,Europe,NOR,Norway,2014,All,Age_all,[All],11716.00000000,29.04025382,92.70054373,228.05181347,
EU,Europe,NOR,Norway,2015,All,Age_all,[All],11613.00000000,28.54298776,90.75304535,223.76179552,
EU,Europe,NOR,Norway,2016,All,Age_all,[All],10936.00000000,26.92999089,84.29828123,208.85570336,
EU,Europe,POL,Poland,2000,All,Age_all,[All],175407.00000000,47.66131925,332.57701982,458.50912845,
EU,Europe,POL,Poland,2001,All,Age_all,[All],173809.00000000,47.85226584,322.90343825,454.39322953,
EU,Europe,POL,Poland,2002,All,Age_all,[All],169299.00000000,47.09474082,307.32002737,442.81666437,
EU,Europe,POL,Poland,2003,All,Age_all,[All],172292.00000000,47.17356187,308.52519657,451.08313021,
EU,Europe,POL,Poland,2004,All,Age_all,[All],168674.00000000,46.39994278,294.69851593,441.78339434,
EU,Europe,POL,Poland,2005,All,Age_all,[All],168227.00000000,45.67848270,285.12411035,440.83126804,
EU,Europe,POL,Poland,2006,All,Age_all,[All],168532.00000000,45.58787728,276.34364296,441.96678840,
EU,Europe,POL,Poland,2007,All,Age_all,[All],171372.00000000,45.42953031,271.59794153,449.60685374,
EU,Europe,POL,Poland,2008,All,Age_all,[All],172943.00000000,45.58340955,265.36058350,453.72917644,
EU,Europe,POL,Poland,2009,All,Age_all,[All],177965.00000000,46.23188029,264.69798935,466.44611308,
EU,Europe,POL,Poland,2010,All,Age_all,[All],174003.00000000,45.97440274,249.42410947,457.39224202,
EU,Europe,POL,Poland,2011,All,Age_all,[All],169872.00000000,45.23876102,236.03663627,446.43204421,
EU,Europe,POL,Poland,2012,All,Age_all,[All],177578.00000000,46.14956807,240.06057477,466.58444724,
EU,Europe,POL,Poland,2013,All,Age_all,[All],177428.00000000,45.81009625,233.27928383,466.52744221,
EU,Europe,POL,Poland,2014,All,Age_all,[All],169734.00000000,45.08602348,216.40825677,446.59609599,
EU,Europe,POL,Poland,2015,All,Age_all,[All],180343.00000000,45.66558881,223.78166082,474.81690339,
EU,Europe,POL,Poland,2016,All,Age_all,[All],167973.00000000,43.29100614,201.48986324,442.53755041,
EU,Europe,POL,Poland,2017,All,Age_all,[All],167075.00000000,41.47304717,193.75255252,440.10747710,
EU,Europe,POL,Poland,2018,All,Age_all,[All],167941.00000000,40.54587156,189.17584979,442.55396971,
EU,Europe,POL,Poland,2019,All,Age_all,[All],161412.00000000,39.39674257,182.57412821,425.34891038,
EU,Europe,PRT,Portugal,2000,All,Age_all,[All],40994.00000000,38.74193152,199.38426331,398.39073235,
EU,Europe,PRT,Portugal,2001,All,Age_all,[All],40743.00000000,38.58896403,192.07751229,393.16889906,
EU,Europe,PRT,Portugal,2002,All,Age_all,[All],41001.00000000,38.43003093,189.95897245,393.49762002,
EU,Europe,PRT,Portugal,2003,All,Age_all,[All],41035.00000000,37.59574156,186.03666195,392.34820136,
EU,Europe,PRT,Portugal,2007,All,Age_all,[All],34255.00000000,32.97300939,137.56633033,324.90863101,
EU,Europe,PRT,Portugal,2008,All,Age_all,[All],33811.00000000,32.27225870,132.43929543,320.23520727,
EU,Europe,PRT,Portugal,2009,All,Age_all,[All],33472.00000000,31.88902862,126.88254599,316.72234761,
EU,Europe,PRT,Portugal,2010,All,Age_all,[All],33780.00000000,31.79533518,122.56958201,319.49002658,
EU,Europe,PRT,Portugal,2011,All,Age_all,[All],31670.00000000,30.68709243,111.30152057,299.97461535,
EU,Europe,PRT,Portugal,2012,All,Age_all,[All],32859.00000000,30.43373561,111.23112263,312.50106992,
EU,Europe,PRT,Portugal,2013,All,Age_all,[All],31528.00000000,29.49960702,105.18662053,301.49288129,
EU,Europe,PRT,Portugal,2014,All,Age_all,[All],32286.00000000,30.68457218,107.89787394,310.41060999,
EU,Europe,PRT,Portugal,2015,All,Age_all,[All],32442.00000000,29.78461651,105.19135728,313.20488477,
EU,Europe,PRT,Portugal,2016,All,Age_all,[All],32805.00000000,29.56204380,103.91038227,317.71007786,
EU,Europe,PRT,Portugal,2017,All,Age_all,[All],32366.00000000,29.37370107,100.88410910,314.22385756,
EU,Europe,PRT,Portugal,2018,All,Age_all,[All],32926.00000000,28.99104541,99.36762278,320.17279179,
EU,Europe,ROU,Romania,2000,All,Age_all,[All],157407.00000000,61.53037292,497.81399477,701.60416843,
EU,Europe,ROU,Romania,2001,All,Age_all,[All],159240.00000000,61.33981503,492.93265476,710.62659424,
EU,Europe,ROU,Romania,2002,All,Age_all,[All],167358.00000000,62.06121647,519.23564285,767.88065847,
EU,Europe,ROU,Romania,2003,All,Age_all,[All],165625.00000000,62.13073244,511.22040787,762.07041314,
EU,Europe,ROU,Romania,2004,All,Age_all,[All],159253.00000000,61.51377033,482.29401041,734.78793843,
EU,Europe,ROU,Romania,2005,All,Age_all,[All],162997.00000000,62.18862194,479.14037864,753.78347305,
EU,Europe,ROU,Romania,2006,All,Age_all,[All],160326.00000000,62.11922788,459.51781294,742.78766135,
EU,Europe,ROU,Romania,2007,All,Age_all,[All],154516.00000000,61.32439029,429.78384009,717.42564375,
EU,Europe,ROU,Romania,2008,All,Age_all,[All],153137.00000000,60.48016998,414.96372794,712.11798939,
EU,Europe,ROU,Romania,2009,All,Age_all,[All],154541.00000000,60.08288850,407.57751502,719.80109510,
EU,Europe,ROU,Romania,2010,All,Age_all,[All],156359.00000000,60.20221544,400.54550453,729.58250126,
EU,Europe,ROU,Romania,2011,All,Age_all,[All],151538.00000000,60.26829569,378.60554936,709.63374473,
EU,Europe,ROU,Romania,2012,All,Age_all,[All],153371.00000000,60.01862729,370.88173532,764.55437942,
EU,Europe,ROU,Romania,2013,All,Age_all,[All],147294.00000000,59.51873927,347.82009420,736.88656197,
EU,Europe,ROU,Romania,2014,All,Age_all,[All],149137.00000000,58.49312651,343.42067602,748.81312941,
EU,Europe,ROU,Romania,2015,All,Age_all,[All],153910.00000000,58.90299816,346.58523985,776.55072123,
EU,Europe,ROU,Romania,2016,All,Age_all,[All],148734.00000000,57.55870652,331.64705897,754.74880679,
EU,Europe,ROU,Romania,2017,All,Age_all,[All],150472.00000000,57.36178194,329.80502962,767.99119356,
EU,Europe,ROU,Romania,2018,All,Age_all,[All],149626.00000000,56.47052607,324.00927170,767.94923383,
EU,Europe,ROU,Romania,2019,All,Age_all,[All],145275.00000000,55.89886452,310.14880812,749.77413877,
EU,Europe,RUS,Russian Federation,2000,All,Age_all,[All],1231373.00000000,55.33435011,602.82709821,852.15850933,
EU,Europe,RUS,Russian Federation,2001,All,Age_all,[All],1253102.00000000,55.57348230,608.88319613,871.60352521,
EU,Europe,RUS,Russian Federation,2002,All,Age_all,[All],1308071.00000000,56.08569669,630.85672889,915.35639601,
EU,Europe,RUS,Russian Federation,2003,All,Age_all,[All],1330538.00000000,56.41142832,655.21027907,927.51099019,
EU,Europe,RUS,Russian Federation,2004,All,Age_all,[All],1287726.00000000,56.10023865,629.11480948,895.36583174,
EU,Europe,RUS,Russian Federation,2005,All,Age_all,[All],1299452.00000000,56.40141757,630.65993382,907.98457466,
EU,Europe,RUS,Russian Federation,2006,All,Age_all,[All],1232182.00000000,56.86898481,588.92528235,864.76643596,
EU,Europe,RUS,Russian Federation,2007,All,Age_all,[All],1185170.00000000,56.96713924,555.16721647,833.95194075,
EU,Europe,RUS,Russian Federation,2008,All,Age_all,[All],1185993.00000000,57.13002311,546.39729060,835.46280746,
EU,Europe,RUS,Russian Federation,2009,All,Age_all,[All],1136661.00000000,56.53502561,515.44147998,800.97741906,
EU,Europe,RUS,Russian Federation,2010,All,Age_all,[All],1151917.00000000,56.78619247,508.66123918,806.38522224,
EU,Europe,RUS,Russian Federation,2011,All,Age_all,[All],1076458.00000000,55.89898843,464.46890657,752.97367305,
EU,Europe,RUS,Russian Federation,2012,All,Age_all,[All],1055592.00000000,55.37284895,443.60635076,737.13634605,
EU,Europe,RUS,Russian Federation,2013,All,Age_all,[All],1001799.00000000,53.52036452,414.61182260,698.08375122,
EU,Europe,RUS,Russian Federation,2014,All,Age_all,[All],940489.00000000,50.07824651,392.74934067,655.36109449,
EU,Europe,RUS,Russian Federation,2015,All,Age_all,[All],930102.00000000,48.73366619,368.79694322,635.28954165,
EU,Europe,RUS,Russian Federation,2016,All,Age_all,[All],904055.00000000,47.80792326,352.90665291,622.30433080,
EU,Europe,RUS,Russian Federation,2017,All,Age_all,[All],862895.00000000,47.25278938,331.66583435,592.93239455,
EU,Europe,RUS,Russian Federation,2018,All,Age_all,[All],856127.00000000,46.81077800,327.73087378,587.45850437,
EU,Europe,RUS,Russian Federation,2019,All,Age_all,[All],841207.00000000,46.77771927,314.40408501,573.16729290,
EU,Europe,SRB,Serbia,2000,All,Age_all,[All],58098.00000000,55.84091040,489.67433412,772.95536954,
EU,Europe,SRB,Serbia,2001,All,Age_all,[All],54747.00000000,55.29553167,450.51418762,729.62602585,
EU,Europe,SRB,Serbia,2002,All,Age_all,[All],56754.00000000,55.21622805,459.51898812,756.71687224,
EU,Europe,SRB,Serbia,2003,All,Age_all,[All],57376.00000000,55.19789121,455.97418278,766.99822247,
EU,Europe,SRB,Serbia,2004,All,Age_all,[All],56868.00000000,54.51303681,435.97886531,761.98316611,
EU,Europe,SRB,Serbia,2005,All,Age_all,[All],60684.00000000,56.83565762,450.86650232,815.56086474,
EU,Europe,SRB,Serbia,2006,All,Age_all,[All],58925.00000000,57.27323977,424.24976170,795.04083413,
EU,Europe,SRB,Serbia,2007,All,Age_all,[All],57608.00000000,56.03618501,405.81665834,780.42922795,
EU,Europe,SRB,Serbia,2008,All,Age_all,[All],57343.00000000,55.82946325,391.98508324,780.15330693,
EU,Europe,SRB,Serbia,2009,All,Age_all,[All],56951.00000000,54.76057692,379.41044989,777.93336172,
EU,Europe,SRB,Serbia,2010,All,Age_all,[All],56448.00000000,54.69184486,367.97205477,774.16849027,
EU,Europe,SRB,Serbia,2011,All,Age_all,[All],55514.00000000,53.93112158,366.08359703,767.39342384,
EU,Europe,SRB,Serbia,2012,All,Age_all,[All],54972.00000000,53.68359375,354.63002397,763.59788901,
EU,Europe,SRB,Serbia,2013,All,Age_all,[All],53367.00000000,53.20737787,336.38902813,744.91927284,
EU,Europe,SRB,Serbia,2014,All,Age_all,[All],53993.00000000,53.32799984,333.27067842,757.07533049,
EU,Europe,SRB,Serbia,2015,All,Age_all,[All],54376.00000000,52.44699936,329.12000855,766.35750318,
EU,Europe,SRB,Serbia,2016,All,Age_all,[All],52102.00000000,51.67106333,309.76100699,738.16411323,
EU,Europe,SRB,Serbia,2017,All,Age_all,[All],53018.00000000,51.11548177,310.55557260,755.14986915,
EU,Europe,SRB,Serbia,2018,All,Age_all,[All],52663.00000000,51.80561704,304.32870425,754.20287331,
EU,Europe,SRB,Serbia,2019,All,Age_all,[All],48778.00000000,48.07703680,276.95837623,702.32324752,
EU,Europe,SRB,Serbia,2020,All,Age_all,[All],51049.00000000,43.68763372,288.32738831,739.93430472,
EU,Europe,SVK,Slovakia,2000,All,Age_all,[All],28883.00000000,54.78150368,397.66339841,534.80312383,
EU,Europe,SVK,Slovakia,2001,All,Age_all,[All],28603.00000000,55.02693344,400.07760362,531.67601649,
EU,Europe,SVK,Slovakia,2002,All,Age_all,[All],27995.00000000,54.32546767,387.15457976,520.46837878,
EU,Europe,SVK,Slovakia,2003,All,Age_all,[All],28136.00000000,53.86942370,385.47055186,523.07606503,
EU,Europe,SVK,Slovakia,2004,All,Age_all,[All],28049.00000000,54.09434544,374.50177981,521.10755932,
EU,Europe,SVK,Slovakia,2005,All,Age_all,[All],29049.00000000,54.32258065,378.46734571,539.21409393,
EU,Europe,SVK,Slovakia,2006,All,Age_all,[All],29208.00000000,54.79822142,370.17896491,541.77338410,
EU,Europe,SVK,Slovakia,2007,All,Age_all,[All],29231.00000000,54.27621806,360.45231911,541.53885144,
EU,Europe,SVK,Slovakia,2008,All,Age_all,[All],28475.00000000,53.56068016,342.37657319,526.63487068,
EU,Europe,SVK,Slovakia,2009,All,Age_all,[All],28249.00000000,53.38763631,331.55532051,521.35566869,
EU,Europe,SVK,Slovakia,2010,All,Age_all,[All],28538.00000000,53.39695014,326.56993156,525.46260153,
EU,Europe,SVK,Slovakia,2012,All,Age_all,[All],23594.00000000,44.99494632,258.78455048,436.31355178,
EU,Europe,SVK,Slovakia,2013,All,Age_all,[All],24128.00000000,46.32516704,258.23827432,445.70941420,
EU,Europe,SVK,Slovakia,2014,All,Age_all,[All],22889.00000000,44.57882949,239.19887671,422.41156421,
EU,Europe,SVN,Slovenia,2000,All,Age_all,[All],7504.00000000,40.37013127,232.49329716,379.52103676,
EU,Europe,SVN,Slovenia,2001,All,Age_all,[All],7216.00000000,38.98854549,220.24341473,362.24263128,
EU,Europe,SVN,Slovenia,2002,All,Age_all,[All],7168.00000000,38.32950110,213.48265187,359.16898079,
EU,Europe,SVN,Slovenia,2003,All,Age_all,[All],7337.00000000,37.72042569,216.04253966,367.44286907,
EU,Europe,SVN,Slovenia,2004,All,Age_all,[All],7111.00000000,38.39010959,203.61281170,356.08341295,
EU,Europe,SVN,Slovenia,2005,All,Age_all,[All],7648.00000000,40.62682603,211.01563560,382.18712177,
EU,Europe,SVN,Slovenia,2006,All,Age_all,[All],7226.00000000,39.74697470,191.37881196,359.76810740,
EU,Europe,SVN,Slovenia,2007,All,Age_all,[All],7602.00000000,40.90615583,189.56547722,376.44733154,
EU,Europe,SVN,Slovenia,2008,All,Age_all,[All],7225.00000000,39.46362246,171.92350661,354.27103769,
EU,Europe,SVN,Slovenia,2009,All,Age_all,[All],7432.00000000,39.63733333,169.15261510,363.89720589,
EU,Europe,SVN,Slovenia,2010,All,Age_all,[All],7331.00000000,39.39491644,159.93813820,357.73871654,
EU,Europe,SVN,Slovenia,2011,All,Age_all,[All],7212.00000000,38.56890743,150.83822497,351.37705506,
EU,Europe,SVN,Slovenia,2012,All,Age_all,[All],7473.00000000,38.80666771,149.74080550,363.42645052,
EU,Europe,SVN,Slovenia,2013,All,Age_all,[All],7478.00000000,38.67797662,144.31047327,363.16590534,
EU,Europe,SVN,Slovenia,2014,All,Age_all,[All],7754.00000000,41.05686752,143.54476555,376.11144230,
EU,Europe,SVN,Slovenia,2015,All,Age_all,[All],7982.00000000,40.24402541,143.26998134,386.89782301,
EU,Europe,SVN,Slovenia,2016,All,Age_all,[All],7810.00000000,39.66681904,135.14734805,378.34729569,
EU,Europe,SVN,Slovenia,2017,All,Age_all,[All],8004.00000000,39.02676874,133.33923937,387.38510697,
EU,Europe,SVN,Slovenia,2018,All,Age_all,[All],7861.00000000,38.37442031,129.64637299,380.42152699,
EU,Europe,SVN,Slovenia,2019,All,Age_all,[All],7887.00000000,38.30872353,122.54734556,383.76462047,
EU,Europe,SVN,Slovenia,2020,All,Age_all,[All],7714.00000000,32.12025316,118.27076294,367.31129466,
EU,Europe,ESP,Spain,2000,All,Age_all,[All],125723.00000000,34.88516639,145.89314478,312.95004787,
EU,Europe,ESP,Spain,2001,All,Age_all,[All],124389.00000000,34.53993130,140.64376537,306.26857456,
EU,Europe,ESP,Spain,2002,All,Age_all,[All],125797.00000000,34.12665686,137.96916555,304.48986336,
EU,Europe,ESP,Spain,2003,All,Age_all,[All],129783.00000000,33.72493685,137.61621352,308.97348682,
EU,Europe,ESP,Spain,2004,All,Age_all,[All],123867.00000000,33.30348933,127.71080490,290.14270228,
EU,Europe,ESP,Spain,2005,All,Age_all,[All],126907.00000000,32.76245305,126.55200201,292.42463799,
EU,Europe,ESP,Spain,2006,All,Age_all,[All],120760.00000000,32.50798163,117.03616516,274.02952566,
EU,Europe,ESP,Spain,2007,All,Age_all,[All],124126.00000000,32.21031708,115.96659504,276.61273284,
EU,Europe,ESP,Spain,2008,All,Age_all,[All],122793.00000000,31.78497841,111.19244399,269.32196414,
EU,Europe,ESP,Spain,2009,All,Age_all,[All],120057.00000000,31.18906407,105.03435942,261.39422402,
EU,Europe,ESP,Spain,2010,All,Age_all,[All],119128.00000000,31.18150385,100.78593819,258.56453232,
EU,Europe,ESP,Spain,2011,All,Age_all,[All],118327.00000000,30.50364645,97.01397123,256.53464485,
EU,Europe,ESP,Spain,2012,All,Age_all,[All],122097.00000000,30.30078173,95.29378089,261.07847217,
EU,Europe,ESP,Spain,2013,All,Age_all,[All],117484.00000000,30.09177320,89.59209185,252.14818735,
EU,Europe,ESP,Spain,2014,All,Age_all,[All],117393.00000000,29.65742869,87.15043034,252.70192459,
EU,Europe,ESP,Spain,2015,All,Age_all,[All],124197.00000000,29.39100926,89.44597047,267.60742645,
EU,Europe,ESP,Spain,2016,All,Age_all,[All],119778.00000000,29.17067492,83.96219409,256.84616463,
EU,Europe,ESP,Spain,2017,All,Age_all,[All],122465.00000000,28.84767139,84.26298743,263.17955458,
EU,Europe,SWE,Sweden,2000,All,Age_all,[All],43277.00000000,46.27764233,187.62179783,487.77689288,
EU,Europe,SWE,Sweden,2001,All,Age_all,[All],42695.00000000,45.51317585,182.32806868,479.92795067,
EU,Europe,SWE,Sweden,2002,All,Age_all,[All],42381.00000000,44.57826256,178.01309957,474.85937749,
EU,Europe,SWE,Sweden,2003,All,Age_all,[All],41226.00000000,44.32760234,171.70108292,460.20256906,
EU,Europe,SWE,Sweden,2004,All,Age_all,[All],39053.00000000,42.87816072,160.11341656,434.23434022,
EU,Europe,SWE,Sweden,2005,All,Age_all,[All],38619.00000000,42.08008717,155.01440160,427.69469029,
EU,Europe,SWE,Sweden,2006,All,Age_all,[All],38455.00000000,42.13276944,151.17409485,423.48968606,
EU,Europe,SWE,Sweden,2007,All,Age_all,[All],37960.00000000,41.34175561,146.48397058,414.94991524,
EU,Europe,SWE,Sweden,2008,All,Age_all,[All],37466.00000000,40.92766162,142.38087564,406.37170353,
EU,Europe,SWE,Sweden,2009,All,Age_all,[All],36143.00000000,40.08006476,135.99090143,388.69647465,
EU,Europe,SWE,Sweden,2010,All,Age_all,[All],35944.00000000,39.70879042,132.21217235,383.27486749,
EU,Europe,SWE,Sweden,2011,All,Age_all,[All],34895.00000000,38.79765624,127.03948432,369.29001389,
EU,Europe,SWE,Sweden,2012,All,Age_all,[All],34949.00000000,37.99217306,125.70926228,367.13544744,
EU,Europe,SWE,Sweden,2013,All,Age_all,[All],33569.00000000,37.09076847,120.55747826,349.66329713,
EU,Europe,SWE,Sweden,2014,All,Age_all,[All],32548.00000000,36.54532797,114.99200706,335.68102753,
EU,Europe,SWE,Sweden,2015,All,Age_all,[All],31999.00000000,35.16296345,113.21178443,330.01896276,
EU,Europe,SWE,Sweden,2016,All,Age_all,[All],31616.00000000,34.71577121,108.96037146,318.61059338,
EU,Europe,SWE,Sweden,2017,All,Age_all,[All],31026.00000000,33.69644312,105.19345306,308.48014667,
EU,Europe,SWE,Sweden,2018,All,Age_all,[All],30293.00000000,32.83794038,101.92123948,297.71365485,
EU,Europe,CHE,Switzerland,2000,All,Age_all,[All],24910.00000000,39.82732433,153.11679587,345.53828373,
EU,Europe,CHE,Switzerland,2001,All,Age_all,[All],24148.00000000,39.40407617,145.02596327,332.60154932,
EU,Europe,CHE,Switzerland,2002,All,Age_all,[All],23738.00000000,38.43090273,137.20668293,324.56216990,
EU,Europe,CHE,Switzerland,2003,All,Age_all,[All],23894.00000000,37.88488980,136.72121241,325.57560279,
EU,Europe,CHE,Switzerland,2004,All,Age_all,[All],22451.00000000,37.30641409,126.25014714,303.81781162,
EU,Europe,CHE,Switzerland,2005,All,Age_all,[All],22861.00000000,37.40102088,125.41915354,307.39066057,
EU,Europe,CHE,Switzerland,2006,All,Age_all,[All],22392.00000000,37.14480036,119.58033142,299.20088830,
EU,Europe,CHE,Switzerland,2007,All,Age_all,[All],22613.00000000,37.01648415,116.94345801,299.46562873,
EU,Europe,CHE,Switzerland,2008,All,Age_all,[All],22321.00000000,36.45256643,112.21882845,291.86644413,
EU,Europe,CHE,Switzerland,2009,All,Age_all,[All],22203.00000000,35.56406273,109.01610725,286.71851352,
EU,Europe,CHE,Switzerland,2010,All,Age_all,[All],21959.00000000,35.05083880,104.98752652,280.62942577,
EU,Europe,CHE,Switzerland,2011,All,Age_all,[All],20964.00000000,33.76443492,98.97231591,264.95128278,
EU,Europe,CHE,Switzerland,2012,All,Age_all,[All],21674.00000000,33.77432877,99.51539462,271.03134592,
EU,Europe,CHE,Switzerland,2013,All,Age_all,[All],21512.00000000,33.11525377,96.05223258,265.93004341,
EU,Europe,CHE,Switzerland,2014,All,Age_all,[All],20971.00000000,32.83748023,90.42819987,255.55684729,
EU,Europe,CHE,Switzerland,2015,All,Age_all,[All],21593.00000000,31.93947283,91.11350740,260.70955063,
EU,Europe,CHE,Switzerland,2016,All,Age_all,[All],20712.00000000,31.88227326,85.36551082,247.35655004,
EU,Europe,CHE,Switzerland,2017,All,Age_all,[All],21042.00000000,31.41956966,84.62571241,248.96350984,
EU,Europe,CHE,Switzerland,2018,All,Age_all,[All],20596.00000000,30.69997615,80.74781968,241.89809908,
EU,Europe,UKR,Ukraine,2000,All,Age_all,[All],463876.00000000,61.19074190,593.63425115,941.94905617,
EU,Europe,UKR,Ukraine,2001,All,Age_all,[All],457442.00000000,61.32324868,582.35017701,936.80056155,
EU,Europe,UKR,Ukraine,2002,All,Age_all,[All],465345.00000000,61.64236579,600.32506458,969.74613780,
EU,Europe,UKR,Ukraine,2003,All,Age_all,[All],478686.00000000,62.53997868,615.05934348,1004.95471650,
EU,Europe,UKR,Ukraine,2004,All,Age_all,[All],473746.00000000,62.23174443,607.07112976,1002.18587310,
EU,Europe,UKR,Ukraine,2005,All,Age_all,[All],488769.00000000,62.50554695,621.80996786,1041.60024840,
EU,Europe,UKR,Ukraine,2006,All,Age_all,[All],480780.00000000,63.41974325,603.02847039,1031.55224320,
EU,Europe,UKR,Ukraine,2007,All,Age_all,[All],480624.00000000,63.00150614,596.57228515,1037.41501000,
EU,Europe,UKR,Ukraine,2008,All,Age_all,[All],480120.00000000,63.63756859,589.45381061,1041.97606160,
EU,Europe,UKR,Ukraine,2009,All,Age_all,[All],460609.00000000,65.17384777,554.50759502,1004.09661670,
EU,Europe,UKR,Ukraine,2010,All,Age_all,[All],465093.00000000,66.60980902,550.05500211,1017.92311410,
EU,Europe,UKR,Ukraine,2011,All,Age_all,[All],440346.00000000,66.25849398,512.90734256,967.24641280,
EU,Europe,UKR,Ukraine,2012,All,Age_all,[All],436445.00000000,65.81501013,501.47479360,961.05768158,
EU,Europe,UKR,Ukraine,2014,All,Age_all,[All],425607.00000000,67.31135418,506.37877781,993.67588003,
EU,Europe,UKR,Ukraine,2015,All,Age_all,[All],404551.00000000,68.01508416,476.65793810,947.97525593,
EU,Europe,UKR,Ukraine,2017,All,Age_all,[All],384810.00000000,67.02570703,440.96728118,909.37586581,
EU,Europe,UKR,Ukraine,2018,All,Age_all,[All],392060.00000000,66.71488008,446.88404100,931.25525755,
EU,Europe,UKR,Ukraine,2019,All,Age_all,[All],389348.00000000,67.00027877,441.31759139,930.16006528,
EU,Europe,GBR,United Kingdom,2000,All,Age_all,[All],236723.00000000,38.91128038,191.27955726,396.49437888,
EU,Europe,GBR,United Kingdom,2001,All,Age_all,[All],240787.00000000,39.83947531,191.49308653,407.76214438,
EU,Europe,GBR,United Kingdom,2002,All,Age_all,[All],238337.00000000,39.19726336,186.50360727,401.75817009,
EU,Europe,GBR,United Kingdom,2003,All,Age_all,[All],233198.00000000,38.09895684,180.69041772,391.55193596,
EU,Europe,GBR,United Kingdom,2004,All,Age_all,[All],216890.00000000,37.08846408,166.46188868,362.41448487,
EU,Europe,GBR,United Kingdom,2005,All,Age_all,[All],208733.00000000,35.80546998,157.06685402,346.51162532,
EU,Europe,GBR,United Kingdom,2006,All,Age_all,[All],198285.00000000,34.65163992,146.46946481,327.27129223,
EU,Europe,GBR,United Kingdom,2007,All,Age_all,[All],193766.00000000,33.71678844,139.83440103,317.77756767,
EU,Europe,GBR,United Kingdom,2008,All,Age_all,[All],190856.00000000,32.92340654,134.85860267,310.92568276,
EU,Europe,GBR,United Kingdom,2009,All,Age_all,[All],181049.00000000,32.35230524,125.58291544,292.99768404,
EU,Europe,GBR,United Kingdom,2010,All,Age_all,[All],179109.00000000,31.88888058,121.78127773,287.66999925,
EU,Europe,GBR,United Kingdom,2011,All,Age_all,[All],159595.00000000,28.89999131,107.42335631,254.04736718,
EU,Europe,GBR,United Kingdom,2012,All,Age_all,[All],161264.00000000,28.34045664,106.45208874,253.14170639,
EU,Europe,GBR,United Kingdom,2013,All,Age_all,[All],159795.00000000,27.72014613,104.25038564,249.26818468,
EU,Europe,GBR,United Kingdom,2014,All,Age_all,[All],154645.00000000,27.11448064,98.98736192,239.40058163,
EU,Europe,GBR,United Kingdom,2015,All,Age_all,[All],158161.00000000,26.23855098,99.68656093,242.91340410,
EU,Europe,GBR,United Kingdom,2016,All,Age_all,[All],152479.00000000,25.53214647,95.32409365,232.26735708,
EU,Europe,CZE,Czechia,2020,All,Age_all,[All],50344.00000000,38.93912088,190.07056949,470.49785727,
EU,Europe,DEU,Germany,2020,All,Age_all,[All],338001.00000000,34.29490692,118.52573000,406.44235196,
EU,Europe,GRC,Greece,2019,All,Age_all,[All],44236.00000000,35.38427081,122.66516467,412.58959759,
EU,Europe,LTU,Lithuania,2020,All,Age_all,[All],22940.00000000,52.67871495,294.28946895,820.78511280,
EU,Europe,MNE,Montenegro,2017,All,Age_all,[All],2065.00000000,37.65499635,182.72117105,331.79459906,
EU,Europe,SVK,Slovakia,2016,All,Age_all,[All],22901.00000000,43.74510516,228.63351654,421.68760665,
EU,Europe,SVK,Slovakia,2017,All,Age_all,[All],24192.00000000,44.87146196,235.44151981,444.76871411,
EU,Europe,SVK,Slovakia,2018,All,Age_all,[All],23066.00000000,42.48429816,219.15109091,423.48029901,
EU,Europe,SVK,Slovakia,2019,All,Age_all,[All],22669.00000000,42.58368712,210.94541722,415.62869501,
EU,Europe,ESP,Spain,2018,All,Age_all,[All],120859.00000000,28.25650366,81.98423754,258.63912323,
EU,Europe,ESP,Spain,2019,All,Age_all,[All],116615.00000000,27.85148423,77.61572259,247.56206088,
EU,Europe,ESP,Spain,2020,All,Age_all,[All],119853.00000000,24.27274716,78.81062593,253.09105450,
EU,Europe,GBR,United Kingdom,2017,All,Age_all,[All],151961.00000000,25.07404517,93.27445149,230.10368423,
EU,Europe,GBR,United Kingdom,2018,All,Age_all,[All],150208.00000000,24.43638257,93.68941356,232.68614144,
EU,Europe,GBR,United Kingdom,2019,All,Age_all,[All],147262.00000000,24.40460111,87.62370131,220.46263379,
